,Unnamed: 0,exitage,workclass,fnlwgt,educationType,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
229,17532,48,Self-emp-not-inc,397466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,60,United-States,<=50K
230,33231,55,Private,123515,HS-grad,9,Divorced,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
231,46822,35,Self-emp-inc,135289,HS-grad,9,Married-civ-spouse,Other-service,Husband,1,Male,0,0,60,United-States,<=50K
232,15745,22,Private,247731,Some-college,10,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,United-States,<=50K
233,15059,46,Private,206707,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,1,Female,0,0,40,United-States,<=50K
234,14334,37,Local-gov,289238,10th,6,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
235,26409,17,Private,186677,11th,7,Never-married,Handlers-cleaners,Own-child,1,Male,0,0,12,United-States,<=50K
236,26866,32,Private,188048,Bachelors,13,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,United-States,<=50K
237,39435,34,Private,69491,HS-grad,9,Married-civ-spouse,Other-service,Husband,1,Male,0,0,40,United-States,<=50K
238,12758,48,Local-gov,127675,Masters,14,Widowed,Prof-specialty,Unmarried,1,Female,0,0,44,United-States,<=50K
239,33590,20,Private,117109,Some-college,10,Never-married,Adm-clerical,Other-relative,0,Female,0,0,24,United-States,<=50K
240,2602,52,Federal-gov,277772,Some-college,10,Divorced,Adm-clerical,Unmarried,0,Female,0,0,40,United-States,<=50K
241,14796,66,Private,290578,7th-8th,4,Separated,Machine-op-inspct,Not-in-family,1,Female,0,0,40,United-States,<=50K
242,46104,38,Private,187983,Prof-school,15,Married-civ-spouse,Sales,Wife,1,Female,0,0,40,United-States,<=50K
243,19223,24,Private,454941,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
244,21119,31,?,345497,10th,6,Married-civ-spouse,?,Husband,1,Male,0,0,40,United-States,<=50K
245,5686,49,Private,151267,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,0,Female,0,0,40,United-States,<=50K
246,43985,34,Private,111415,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,70,United-States,<=50K
247,2824,28,Private,110408,HS-grad,9,Never-married,Craft-repair,Own-child,1,Male,0,0,40,United-States,<=50K
248,14993,17,Private,153021,Some-college,10,Never-married,Adm-clerical,Own-child,1,Female,0,0,6,United-States,<=50K
249,21627,20,?,432376,Some-college,10,Never-married,?,Own-child,1,Male,0,0,40,Germany,<=50K
250,8527,29,Private,498833,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,Nicaragua,<=50K
251,39244,27,Private,129528,Some-college,10,Never-married,Sales,Not-in-family,1,Female,0,0,40,United-States,<=50K
252,41425,39,Private,215150,9th,5,Divorced,Handlers-cleaners,Not-in-family,1,Male,0,0,50,United-States,<=50K
253,16748,38,Private,33983,Some-college,10,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,<=50K
254,5554,29,Private,199118,Some-college,10,Never-married,Adm-clerical,Not-in-family,1,Female,0,0,40,Guatemala,<=50K
255,41686,63,Private,20323,Some-college,10,Divorced,Other-service,Not-in-family,1,Female,0,0,40,United-States,<=50K
256,45312,24,Private,125031,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,1,Male,0,0,40,United-States,<=50K
257,235,34,Private,147215,Assoc-voc,11,Divorced,Tech-support,Unmarried,1,Female,0,0,60,United-States,<=50K
258,42860,49,State-gov,131302,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,0,Female,0,0,44,United-States,<=50K
259,9840,56,Private,117400,Some-college,10,Never-married,Prof-specialty,Not-in-family,1,Female,0,0,35,United-States,<=50K
260,30187,25,Private,242729,Bachelors,13,Never-married,Sales,Own-child,1,Female,0,0,20,United-States,<=50K
261,41535,50,Private,74879,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Unmarried,1,Female,0,0,40,United-States,<=50K
262,1726,42,Private,153489,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,<=50K
263,4527,57,Private,358628,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,1,Female,0,0,40,United-States,<=50K
264,10973,34,Private,90409,Some-college,10,Never-married,Other-service,Own-child,1,Male,0,0,40,United-States,<=50K
265,45796,40,Private,182136,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,<=50K
266,45173,26,Private,248612,Bachelors,13,Never-married,Prof-specialty,Own-child,1,Male,0,0,30,United-States,<=50K
267,6921,41,State-gov,114537,HS-grad,9,Separated,Handlers-cleaners,Unmarried,1,Male,0,0,40,United-States,<=50K
268,35297,31,Local-gov,127651,10th,6,Never-married,Transport-moving,Other-relative,1,Male,0,1741,40,United-States,<=50K
269,7041,34,Private,340917,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,1,Male,2174,0,45,United-States,<=50K
270,23715,33,Private,376483,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,0,Female,0,0,30,United-States,<=50K
271,28941,22,Private,450920,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,0,Female,0,0,40,United-States,<=50K
272,23830,28,Local-gov,86615,HS-grad,9,Never-married,Other-service,Own-child,0,Male,0,0,30,United-States,<=50K
273,5075,19,Private,89734,Some-college,10,Never-married,Other-service,Other-relative,0,Male,0,0,42,United-States,<=50K
274,8284,53,?,201062,HS-grad,9,Married-civ-spouse,?,Wife,0,Female,0,0,2,United-States,<=50K
275,20581,21,Private,434710,Some-college,10,Never-married,Sales,Not-in-family,1,Female,0,0,15,United-States,<=50K
276,47356,26,Private,76491,Masters,14,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,20,United-States,<=50K
277,30053,65,Private,469602,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,15,United-States,<=50K
278,27824,65,Private,205309,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,20,United-States,<=50K
279,39088,53,Private,172991,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,25,United-States,<=50K
280,3655,64,Self-emp-not-inc,234192,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,80,United-States,<=50K
281,2133,39,Self-emp-inc,190964,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,3137,0,42,United-States,<=50K
282,45911,31,Private,32550,10th,6,Divorced,Handlers-cleaners,Not-in-family,1,Male,0,0,40,United-States,<=50K
283,8710,19,?,239862,Some-college,10,Never-married,?,Other-relative,1,Male,0,0,40,United-States,<=50K
284,13397,30,Private,197947,HS-grad,9,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,40,Puerto-Rico,<=50K
285,13473,61,?,31285,7th-8th,4,Separated,?,Not-in-family,1,Male,0,0,40,United-States,<=50K
286,18896,74,Private,101590,Prof-school,15,Widowed,Adm-clerical,Not-in-family,0,Female,0,0,20,United-States,<=50K
287,38245,37,Private,348796,Bachelors,13,Divorced,Other-service,Not-in-family,1,Male,0,0,40,United-States,<=50K
288,26605,35,State-gov,483530,Some-college,10,Divorced,Tech-support,Unmarried,1,Female,0,0,40,United-States,<=50K
289,13407,45,Self-emp-not-inc,32172,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,70,United-States,<=50K
290,40024,19,Private,268392,HS-grad,9,Never-married,Sales,Unmarried,0,Female,0,0,30,United-States,<=50K
291,16905,47,Private,241832,9th,5,Married-spouse-absent,Handlers-cleaners,Unmarried,1,Male,0,0,40,El-Salvador,<=50K
292,38931,51,Private,357949,Bachelors,13,Divorced,Prof-specialty,Not-in-family,1,Female,0,0,16,United-States,<=50K
293,33600,27,Private,209472,Bachelors,13,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,50,United-States,<=50K
294,43670,45,State-gov,264052,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
295,1062,18,Private,185522,HS-grad,9,Never-married,Sales,Own-child,1,Female,0,0,33,United-States,<=50K
296,446,40,Private,169262,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,1,Male,3411,0,50,United-States,<=50K
297,27224,26,State-gov,106812,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,1,Female,0,0,38,United-States,<=50K
298,21623,28,Private,212091,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,2580,0,40,United-States,<=50K
299,46291,47,Private,228583,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,?,<=50K
300,32548,35,Federal-gov,185053,Bachelors,13,Never-married,Prof-specialty,Own-child,1,Female,0,0,40,United-States,<=50K
301,44358,34,Private,133122,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,<=50K
302,28570,40,Self-emp-not-inc,48859,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,32,United-States,<=50K
303,15034,37,State-gov,115360,Masters,14,Divorced,Prof-specialty,Unmarried,1,Female,0,0,40,United-States,<=50K
304,43418,39,State-gov,126336,HS-grad,9,Divorced,Prof-specialty,Not-in-family,1,Male,0,0,40,United-States,<=50K
305,42917,42,Self-emp-inc,287037,12th,8,Divorced,Craft-repair,Not-in-family,1,Male,0,0,10,United-States,<=50K
306,24202,29,Private,161444,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,Columbia,<=50K
307,3421,26,?,228457,11th,7,Never-married,?,Not-in-family,1,Male,0,0,40,United-States,<=50K
308,22589,35,Private,224566,Some-college,10,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,60,United-States,<=50K
309,41111,49,Local-gov,31267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,0,50,United-States,<=50K
310,17828,38,Private,180342,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,<=50K
311,39874,33,Private,111567,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,1,Male,0,0,40,United-States,<=50K
312,26085,18,Private,177578,HS-grad,9,Never-married,Sales,Own-child,1,Female,0,0,38,United-States,<=50K
313,38209,42,Private,194537,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,1,Female,0,0,40,United-States,<=50K
314,18596,58,Private,131608,Some-college,10,Widowed,Craft-repair,Not-in-family,1,Male,0,0,40,United-States,<=50K
315,39691,43,Private,143583,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,0,Male,0,0,40,United-States,<=50K
316,17570,50,Private,421132,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
317,7431,39,Private,111000,Masters,14,Never-married,Other-service,Unmarried,1,Female,0,0,35,United-States,<=50K
318,35527,53,Private,89400,Some-college,10,Widowed,Exec-managerial,Unmarried,1,Female,0,0,40,United-States,<=50K
319,31325,36,Federal-gov,930948,Some-college,10,Separated,Adm-clerical,Unmarried,0,Female,6497,0,56,United-States,<=50K
320,9911,23,Private,182117,Some-college,10,Never-married,Other-service,Own-child,1,Male,0,0,40,United-States,<=50K
321,16922,60,Private,199378,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
322,26701,37,Private,212826,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,Male,0,0,40,United-States,<=50K
323,43115,38,Private,222450,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,Mexico,<=50K
324,31840,47,Self-emp-not-inc,152752,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,20,United-States,<=50K
325,11750,41,Private,99679,10th,6,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
326,11806,33,Self-emp-not-inc,196480,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,Male,0,0,40,United-States,<=50K
327,39979,23,Private,233472,Bachelors,13,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,40,United-States,<=50K
328,10003,31,Private,93326,Some-college,10,Separated,Adm-clerical,Own-child,1,Female,0,0,40,United-States,<=50K
329,23294,27,Private,168827,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,<=50K
330,24933,44,Private,138077,Bachelors,13,Divorced,Adm-clerical,Unmarried,1,Female,0,0,32,United-States,<=50K
331,28274,36,Local-gov,241998,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,1,Male,0,1672,50,United-States,<=50K
332,9908,58,Self-emp-not-inc,129786,HS-grad,9,Separated,Farming-fishing,Not-in-family,1,Male,0,0,50,United-States,<=50K
333,21996,19,State-gov,165289,Some-college,10,Never-married,Other-service,Own-child,1,Female,0,0,40,United-States,<=50K
334,6735,24,Private,116788,Some-college,10,Married-civ-spouse,Other-service,Husband,1,Male,0,0,40,United-States,<=50K
335,10108,34,Self-emp-not-inc,41210,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,60,United-States,<=50K
336,19950,47,Private,84726,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,<=50K
337,45284,27,Private,165519,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
338,11988,44,Private,57600,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,38,United-States,<=50K
339,17548,50,Self-emp-not-inc,343748,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,35,United-States,<=50K
340,7465,50,Private,53497,HS-grad,9,Never-married,Exec-managerial,Not-in-family,1,Male,0,0,40,United-States,<=50K
341,5272,31,Federal-gov,180656,HS-grad,9,Never-married,Adm-clerical,Own-child,1,Male,0,0,35,United-States,<=50K
342,37320,34,?,24504,HS-grad,9,Never-married,?,Not-in-family,1,Male,0,0,40,United-States,<=50K
343,5715,37,Private,261241,Some-college,10,Married-civ-spouse,Tech-support,Husband,1,Male,0,1485,50,United-States,<=50K
344,45610,20,Self-emp-not-inc,54152,Some-college,10,Never-married,Craft-repair,Not-in-family,1,Female,0,0,35,United-States,<=50K
345,21116,28,?,291374,10th,6,Never-married,?,Unmarried,0,Female,0,0,40,United-States,<=50K
346,27801,47,Local-gov,272182,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,Male,0,0,40,United-States,<=50K
347,4783,66,?,78375,HS-grad,9,Married-civ-spouse,?,Husband,1,Male,0,0,50,United-States,<=50K
348,27562,18,Private,329054,11th,7,Never-married,Adm-clerical,Own-child,1,Female,0,0,15,United-States,<=50K
349,2928,35,Private,212607,Some-college,10,Never-married,Adm-clerical,Unmarried,0,Female,0,0,44,Puerto-Rico,<=50K
350,30581,59,Self-emp-inc,52822,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,60,United-States,<=50K
351,2571,41,Self-emp-inc,136986,Masters,14,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,<=50K
352,9945,60,Private,200047,Masters,14,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,40,United-States,<=50K
353,27491,36,Self-emp-not-inc,188972,Doctorate,16,Separated,Prof-specialty,Unmarried,1,Female,0,0,10,Canada,<=50K
354,4765,62,Self-emp-not-inc,244953,Some-college,10,Widowed,Exec-managerial,Not-in-family,1,Female,0,0,20,United-States,<=50K
355,15133,37,Self-emp-not-inc,53553,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,75,United-States,<=50K
356,46335,44,Private,108438,10th,6,Separated,Machine-op-inspct,Unmarried,0,Female,0,0,40,United-States,<=50K
357,10544,24,Private,175778,Bachelors,13,Never-married,Exec-managerial,Not-in-family,1,Female,0,0,40,United-States,<=50K
358,18799,28,Private,173649,HS-grad,9,Never-married,Other-service,Own-child,0,Female,0,0,40,?,<=50K
359,43769,27,Private,419146,5th-6th,3,Never-married,Other-service,Not-in-family,1,Male,0,0,75,Mexico,<=50K
360,36854,22,Private,203182,Some-college,10,Separated,Sales,Unmarried,1,Female,0,0,43,United-States,<=50K
361,44325,34,Private,591711,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,0,Male,0,0,48,?,<=50K
362,1446,32,Private,227282,Some-college,10,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,50,United-States,<=50K
363,23082,29,Private,178469,HS-grad,9,Never-married,Sales,Not-in-family,1,Female,0,0,40,United-States,<=50K
364,5981,20,Private,38238,11th,7,Never-married,Other-service,Own-child,1,Male,0,0,25,United-States,<=50K
365,46483,24,Private,182342,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,1,Male,0,0,40,United-States,<=50K
366,32868,40,State-gov,151038,Bachelors,13,Divorced,Craft-repair,Not-in-family,1,Male,0,0,40,United-States,<=50K
367,9725,21,Self-emp-not-inc,190968,HS-grad,9,Never-married,Farming-fishing,Own-child,1,Male,0,0,25,United-States,<=50K
368,37132,24,Private,157894,Some-college,10,Never-married,Handlers-cleaners,Own-child,0,Male,0,0,40,United-States,<=50K
369,5647,61,Self-emp-not-inc,198017,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,?,<=50K
370,27688,23,Private,214542,Some-college,10,Never-married,Adm-clerical,Own-child,1,Male,0,0,20,United-States,<=50K
371,16967,66,?,149422,7th-8th,4,Never-married,?,Not-in-family,1,Male,0,0,4,United-States,<=50K
372,31224,31,Private,214235,HS-grad,9,Married-civ-spouse,Other-service,Husband,1,Male,0,0,65,United-States,<=50K
373,8991,26,Private,186168,Bachelors,13,Never-married,Exec-managerial,Own-child,1,Female,0,0,40,United-States,<=50K
374,32644,45,Private,199832,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,1,Male,0,0,15,United-States,<=50K
375,26051,78,Private,111189,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,1,Female,0,0,35,Dominican-Republic,<=50K
376,20032,41,Private,119721,HS-grad,9,Married-civ-spouse,Tech-support,Husband,1,Male,0,0,40,United-States,<=50K
377,25620,46,Private,213408,Some-college,10,Divorced,Sales,Unmarried,1,Female,0,0,40,Cuba,<=50K
378,23256,47,Federal-gov,126204,Some-college,10,Divorced,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
379,32721,49,Private,268234,10th,6,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,40,United-States,<=50K
380,15803,56,State-gov,138593,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,1,Female,0,0,40,United-States,<=50K
381,26035,44,Self-emp-not-inc,567788,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,40,Mexico,<=50K
382,21472,17,Private,156501,12th,8,Never-married,Other-service,Own-child,1,Female,0,0,16,United-States,<=50K
383,25277,23,?,145964,Some-college,10,Never-married,?,Not-in-family,1,Male,0,0,40,United-States,<=50K
384,37787,39,Private,366757,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,35,United-States,<=50K
385,47318,36,Private,139703,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,Female,0,0,40,United-States,<=50K
386,10941,24,?,61791,9th,5,Married-civ-spouse,?,Wife,1,Female,0,0,40,United-States,<=50K
387,25363,73,State-gov,96262,HS-grad,9,Widowed,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
388,16274,48,Local-gov,349230,Masters,14,Divorced,Other-service,Not-in-family,1,Male,0,0,40,United-States,<=50K
389,20764,43,Private,416338,Bachelors,13,Never-married,Sales,Not-in-family,1,Male,0,0,50,United-States,<=50K
390,40959,49,Private,34446,Some-college,10,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,<=50K
391,42145,29,Private,209472,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,38,United-States,<=50K
392,1594,62,Private,175080,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,United-States,<=50K
393,19839,24,Local-gov,134181,Bachelors,13,Never-married,Prof-specialty,Own-child,1,Female,0,0,50,United-States,<=50K
394,9682,24,Private,88926,HS-grad,9,Never-married,Tech-support,Not-in-family,1,Male,0,0,45,United-States,<=50K
395,37657,62,Private,167652,Assoc-voc,11,Divorced,Sales,Not-in-family,1,Female,0,0,40,United-States,<=50K
396,1424,44,State-gov,119567,Masters,14,Separated,Prof-specialty,Unmarried,1,Female,0,0,40,United-States,<=50K
397,25966,20,Private,32426,Some-college,10,Never-married,Sales,Not-in-family,1,Male,0,0,25,United-States,<=50K
